,bef,aft,id_OTU
uniq25226,OTU_bef20,OTU_aft20,True
uniq25227,OTU_bef118,OTU_aft106,True
uniq25228,OTU_bef20,OTU_aft20,True
uniq25229,OTU_bef1,OTU_aft1,True
uniq2523,OTU_bef15,OTU_aft15,True
uniq25230,OTU_bef1640,,False
uniq25231,OTU_bef1,OTU_aft1,True
uniq25232,OTU_bef61,OTU_aft59,True
uniq25233,OTU_bef1,OTU_aft1,True
uniq25234,OTU_bef37,OTU_aft35,True
uniq25235,OTU_bef188,OTU_aft150,True
uniq25236,OTU_bef368,,False
uniq25237,OTU_bef8,OTU_aft8,True
uniq25238,OTU_bef32,OTU_aft32,True
uniq25239,OTU_bef12,OTU_aft12,True
uniq2524,OTU_bef26,OTU_aft26,True
uniq25240,OTU_bef2591,OTU_aft56,False
uniq25241,OTU_bef1059,,False
uniq25242,OTU_bef1789,,False
uniq25243,OTU_bef17,OTU_aft17,True
uniq25244,OTU_bef1,OTU_aft1,True
uniq25245,OTU_bef43,OTU_aft41,True
uniq25246,OTU_bef119,OTU_aft107,True
uniq25247,OTU_bef30,OTU_aft30,True
uniq25248,OTU_bef32,OTU_aft32,True
uniq25249,OTU_bef2,OTU_aft2,True
uniq2525,OTU_bef79,,False
uniq25250,OTU_bef1790,,False
uniq25251,OTU_bef24,OTU_aft24,True
uniq25252,OTU_bef549,OTU_aft99,False
uniq25253,OTU_bef37,OTU_aft35,True
uniq25254,OTU_bef3,OTU_aft3,True
uniq25255,OTU_bef23,OTU_aft23,True
uniq25256,OTU_bef94,OTU_aft87,True
uniq25257,OTU_bef3,OTU_aft3,True
uniq25258,OTU_bef20,OTU_aft20,True
uniq25259,OTU_bef54,OTU_aft52,True
uniq2526,OTU_bef421,,False
uniq25260,OTU_bef78,OTU_aft74,True
uniq25261,OTU_bef59,OTU_aft57,True
uniq25262,OTU_bef32,OTU_aft32,True
uniq25263,OTU_bef933,,False
uniq25264,OTU_bef32,OTU_aft32,True
uniq25265,OTU_bef183,OTU_aft148,True
uniq25266,OTU_bef2,OTU_aft2,True
uniq25267,OTU_bef191,OTU_aft151,True
uniq25268,OTU_bef8,OTU_aft8,True
uniq25269,OTU_bef17,OTU_aft17,True
uniq2527,OTU_bef422,,False
uniq25270,OTU_bef54,OTU_aft52,True
uniq25271,OTU_bef1,OTU_aft1,True
uniq25272,OTU_bef157,OTU_aft132,True
uniq25273,OTU_bef43,OTU_aft41,True
uniq25274,OTU_bef46,OTU_aft44,True
uniq25275,OTU_bef8,OTU_aft8,True
uniq25276,OTU_bef29,OTU_aft29,True
uniq25277,OTU_bef3,OTU_aft3,True
uniq25278,OTU_bef51,OTU_aft49,True
uniq25279,OTU_bef1,OTU_aft1,True
uniq2528,OTU_bef86,OTU_aft79,True
uniq25280,OTU_bef1,OTU_aft1,True
uniq25281,OTU_bef215,OTU_aft164,True
uniq25282,OTU_bef1791,,False
uniq25283,OTU_bef971,,False
uniq25284,OTU_bef172,OTU_aft143,True
uniq25285,OTU_bef101,OTU_aft93,True
uniq25286,OTU_bef153,OTU_aft128,True
uniq25287,OTU_bef1792,,False
uniq25288,OTU_bef9,OTU_aft9,True
uniq25289,OTU_bef1793,,False
uniq2529,OTU_bef44,OTU_aft42,True
uniq25290,OTU_bef62,OTU_aft60,True
uniq25291,OTU_bef1,OTU_aft1,True
uniq25292,OTU_bef1794,,False
uniq25293,OTU_bef1,OTU_aft1,True
uniq25294,OTU_bef2,OTU_aft2,True
uniq25295,OTU_bef2,OTU_aft2,True
uniq25296,OTU_bef1,OTU_aft1,True
uniq25297,OTU_bef118,OTU_aft106,True
uniq25298,OTU_bef32,OTU_aft32,True
uniq25299,OTU_bef1795,,False
uniq253,OTU_bef152,,False
uniq2530,OTU_bef22,OTU_aft22,True
uniq25300,OTU_bef139,OTU_aft117,True
uniq25301,OTU_bef1796,,False
uniq25302,OTU_bef1,OTU_aft1,True
uniq25303,OTU_bef1797,,False
uniq25304,OTU_bef3,OTU_aft3,True
uniq25305,OTU_bef29,OTU_aft29,True
uniq25306,OTU_bef2,OTU_aft2,True
uniq25307,OTU_bef3,OTU_aft3,True
uniq25308,OTU_bef54,OTU_aft52,True
uniq25309,OTU_bef2,OTU_aft2,True
uniq2531,OTU_bef7,OTU_aft7,True
uniq25310,OTU_bef6,OTU_aft6,True
uniq25311,OTU_bef440,,False
uniq25312,OTU_bef1798,,False
uniq25313,OTU_bef184,,False
uniq25314,OTU_bef54,OTU_aft52,True
uniq25315,OTU_bef32,OTU_aft32,True
uniq25316,OTU_bef1799,,False
uniq25317,OTU_bef149,OTU_aft126,True
uniq25318,OTU_bef2,OTU_aft2,True
uniq25319,OTU_bef17,OTU_aft17,True
uniq2532,OTU_bef593,OTU_aft42,False
uniq25320,OTU_bef1,OTU_aft1,True
uniq25321,OTU_bef48,OTU_aft46,True
uniq25322,OTU_bef1800,,False
uniq25323,OTU_bef314,OTU_aft210,True
uniq25324,OTU_bef8,OTU_aft8,True
uniq25325,OTU_bef9,OTU_aft9,True
uniq25326,OTU_bef37,OTU_aft35,True
uniq25327,OTU_bef33,OTU_aft33,True
uniq25328,OTU_bef61,OTU_aft59,True
uniq25329,OTU_bef132,,False
uniq2533,OTU_bef25,OTU_aft25,True
uniq25330,OTU_bef6,OTU_aft6,True
uniq25331,OTU_bef8,OTU_aft8,True
uniq25332,OTU_bef61,OTU_aft59,True
uniq25333,OTU_bef1801,,False
uniq25334,OTU_bef495,,False
uniq25335,OTU_bef184,,False
uniq25336,OTU_bef3,OTU_aft3,True
uniq25337,OTU_bef6,OTU_aft6,True
uniq25338,OTU_bef32,OTU_aft32,True
uniq25339,OTU_bef1802,,False
uniq2534,OTU_bef13,OTU_aft13,True
uniq25340,OTU_bef12,OTU_aft12,True
uniq25341,OTU_bef151,OTU_aft127,True
uniq25342,OTU_bef3,OTU_aft3,True
uniq25343,OTU_bef30,OTU_aft30,True
uniq25344,OTU_bef1803,,False
uniq25345,OTU_bef1804,,False
uniq25346,OTU_bef3,OTU_aft3,True
uniq25347,OTU_bef1,OTU_aft1,True
uniq25348,OTU_bef1,OTU_aft1,True
uniq25349,OTU_bef37,OTU_aft35,True
uniq2535,OTU_bef4,OTU_aft4,True
uniq25350,OTU_bef3,OTU_aft3,True
uniq25351,OTU_bef33,OTU_aft33,True
uniq25352,OTU_bef284,OTU_aft199,True
uniq25353,OTU_bef1805,,False
uniq25354,OTU_bef1326,,False
uniq25355,OTU_bef24,OTU_aft24,True
uniq25356,OTU_bef1639,,False
uniq25357,OTU_bef11,OTU_aft11,True
uniq25358,OTU_bef521,,False
uniq25359,OTU_bef104,OTU_aft95,True
uniq2536,OTU_bef86,OTU_aft79,True
uniq25360,OTU_bef64,OTU_aft61,True
uniq25361,OTU_bef2,OTU_aft2,True
uniq25362,OTU_bef30,OTU_aft30,True
uniq25363,OTU_bef106,,False
uniq25364,OTU_bef1,OTU_aft1,True
uniq25365,OTU_bef1806,,False
uniq25366,OTU_bef1807,,False
uniq25367,OTU_bef42,OTU_aft40,True
uniq25368,OTU_bef2,OTU_aft2,True
uniq25369,OTU_bef61,OTU_aft59,True
uniq2537,OTU_bef38,OTU_aft36,True
uniq25370,OTU_bef1381,OTU_aft8,False
uniq25371,OTU_bef1,OTU_aft1,True
uniq25372,OTU_bef37,OTU_aft35,True
uniq25373,OTU_bef2,OTU_aft2,True
uniq25374,OTU_bef75,OTU_aft72,True
uniq25375,OTU_bef2,OTU_aft2,True
uniq25376,OTU_bef53,OTU_aft51,True
uniq25377,OTU_bef3,OTU_aft3,True
uniq25378,OTU_bef142,OTU_aft120,True
uniq25379,OTU_bef205,OTU_aft158,True
uniq2538,OTU_bef7,OTU_aft7,True
uniq25380,OTU_bef29,OTU_aft29,True
uniq25381,OTU_bef943,OTU_aft35,False
uniq25382,OTU_bef96,OTU_aft89,True
uniq25383,OTU_bef1052,,False
uniq25384,OTU_bef284,OTU_aft199,True
uniq25385,OTU_bef10,OTU_aft10,True
uniq25386,OTU_bef12,OTU_aft12,True
uniq25387,OTU_bef12,OTU_aft12,True
uniq25388,OTU_bef151,OTU_aft127,True
uniq25389,OTU_bef3,OTU_aft3,True
uniq2539,OTU_bef27,OTU_aft27,True
uniq25390,OTU_bef3,OTU_aft3,True
uniq25391,OTU_bef1808,,False
uniq25392,OTU_bef1,OTU_aft1,True
uniq25393,OTU_bef82,OTU_aft77,True
uniq25394,OTU_bef2591,OTU_aft56,False
uniq25395,OTU_bef8,OTU_aft8,True
uniq25396,OTU_bef343,,False
uniq25397,OTU_bef48,OTU_aft46,True
uniq25398,OTU_bef84,,False
uniq25399,OTU_bef40,OTU_aft38,True
uniq254,OTU_bef153,OTU_aft128,True
uniq2540,OTU_bef4,OTU_aft4,True
uniq25400,OTU_bef233,OTU_aft175,True
uniq25401,OTU_bef175,OTU_aft145,True
uniq25402,OTU_bef17,OTU_aft17,True
uniq25403,OTU_bef988,OTU_aft52,False
uniq25404,OTU_bef1809,,False
uniq25405,OTU_bef11,OTU_aft11,True
uniq25406,OTU_bef31,OTU_aft31,True
uniq25407,OTU_bef1810,,False
uniq25408,OTU_bef1,OTU_aft1,True
uniq25409,OTU_bef111,OTU_aft100,True
uniq2541,OTU_bef15,OTU_aft15,True
uniq25410,OTU_bef1,OTU_aft1,True
uniq25411,OTU_bef2,OTU_aft2,True
uniq25412,OTU_bef1,OTU_aft1,True
uniq25413,OTU_bef1811,,False
uniq25414,OTU_bef23,OTU_aft23,True
uniq25415,OTU_bef2591,OTU_aft56,False
uniq25416,OTU_bef34,OTU_aft34,True
uniq25417,OTU_bef175,OTU_aft145,True
uniq25418,OTU_bef9,OTU_aft9,True
uniq25419,OTU_bef1812,,False
uniq2542,OTU_bef5,OTU_aft5,True
uniq25420,OTU_bef1381,OTU_aft8,False
uniq25421,OTU_bef1,OTU_aft1,True
uniq25422,OTU_bef2,OTU_aft2,True
uniq25423,OTU_bef3,OTU_aft3,True
uniq25424,OTU_bef3,OTU_aft3,True
uniq25425,OTU_bef1381,OTU_aft8,False
uniq25426,OTU_bef10,OTU_aft10,True
uniq25427,OTU_bef8,OTU_aft8,True
uniq25428,OTU_bef1,OTU_aft1,True
uniq25429,OTU_bef47,OTU_aft45,True
uniq2543,OTU_bef38,OTU_aft36,True
uniq25430,OTU_bef2,OTU_aft2,True
uniq25431,OTU_bef8,OTU_aft8,True
uniq25432,OTU_bef108,OTU_aft97,True
uniq25433,OTU_bef2,OTU_aft2,True
uniq25434,OTU_bef6,OTU_aft6,True
uniq25435,OTU_bef36,,False
uniq25436,OTU_bef43,OTU_aft41,True
uniq25437,OTU_bef32,OTU_aft32,True
uniq25438,OTU_bef56,OTU_aft54,True
uniq25439,OTU_bef1,OTU_aft1,True
uniq2544,OTU_bef14,OTU_aft14,True
uniq25440,OTU_bef12,OTU_aft12,True
uniq25441,OTU_bef28,OTU_aft28,True
uniq25442,OTU_bef1,OTU_aft1,True
uniq25443,OTU_bef6,OTU_aft6,True
uniq25444,OTU_bef1491,,False
uniq25445,OTU_bef1813,,False
uniq25446,OTU_bef41,OTU_aft39,True
uniq25447,OTU_bef29,OTU_aft29,True
uniq25448,OTU_bef1381,OTU_aft8,False
uniq25449,OTU_bef47,OTU_aft45,True
uniq2545,OTU_bef751,OTU_aft53,False
uniq25450,OTU_bef3,OTU_aft3,True
uniq25451,OTU_bef521,,False
uniq25452,OTU_bef12,OTU_aft12,True
uniq25453,OTU_bef110,OTU_aft99,True
uniq25454,OTU_bef6,OTU_aft6,True
uniq25455,OTU_bef20,OTU_aft20,True
uniq25456,OTU_bef17,OTU_aft17,True
uniq25457,OTU_bef51,OTU_aft49,True
uniq25458,OTU_bef362,,False
uniq25459,OTU_bef28,OTU_aft28,True
uniq2546,OTU_bef5,OTU_aft5,True
uniq25460,OTU_bef33,OTU_aft33,True
uniq25461,OTU_bef1,OTU_aft1,True
uniq25462,OTU_bef20,OTU_aft20,True
uniq25463,OTU_bef41,OTU_aft39,True
uniq25464,OTU_bef154,OTU_aft129,True
uniq25465,OTU_bef2,OTU_aft2,True
uniq25466,OTU_bef119,OTU_aft107,True
uniq25467,OTU_bef74,OTU_aft71,True
uniq25468,OTU_bef1381,OTU_aft8,False
uniq25469,OTU_bef94,OTU_aft87,True
uniq2547,OTU_bef55,OTU_aft53,True
uniq25470,OTU_bef10,OTU_aft10,True
uniq25471,OTU_bef1814,,False
uniq25472,OTU_bef3,OTU_aft3,True
uniq25473,OTU_bef2,OTU_aft2,True
uniq25474,OTU_bef1815,,False
uniq25475,OTU_bef35,,False
uniq25476,OTU_bef32,OTU_aft32,True
uniq25477,OTU_bef43,OTU_aft41,True
uniq25478,OTU_bef1381,OTU_aft8,False
uniq25479,OTU_bef94,OTU_aft87,True
uniq2548,OTU_bef13,OTU_aft13,True
uniq25480,OTU_bef35,,False
uniq25481,OTU_bef10,OTU_aft10,True
uniq25482,OTU_bef1,OTU_aft1,True
uniq25483,OTU_bef2,OTU_aft2,True
uniq25484,OTU_bef140,OTU_aft118,True
uniq25485,OTU_bef1816,,False
uniq25486,OTU_bef10,OTU_aft10,True
uniq25487,OTU_bef37,OTU_aft35,True
uniq25488,OTU_bef10,OTU_aft10,True
uniq25489,OTU_bef988,OTU_aft52,False
uniq2549,OTU_bef4,OTU_aft4,True
uniq25490,OTU_bef963,OTU_aft3,False
uniq25491,OTU_bef2491,,False
uniq25492,OTU_bef3,OTU_aft3,True
uniq25493,OTU_bef1,OTU_aft1,True
uniq25494,OTU_bef75,OTU_aft72,True
uniq25495,OTU_bef12,OTU_aft12,True
uniq25496,OTU_bef78,OTU_aft74,True
uniq25497,OTU_bef1,OTU_aft1,True
uniq25498,OTU_bef1817,,False
uniq25499,OTU_bef20,OTU_aft20,True
uniq255,OTU_bef154,OTU_aft129,True
uniq2550,OTU_bef4,OTU_aft4,True
uniq25500,OTU_bef32,OTU_aft32,True
uniq25501,OTU_bef47,OTU_aft45,True
uniq25502,OTU_bef1381,OTU_aft8,False
uniq25503,OTU_bef34,OTU_aft34,True
uniq25504,OTU_bef175,OTU_aft145,True
uniq25505,OTU_bef32,OTU_aft32,True
uniq25506,OTU_bef6,OTU_aft6,True
uniq25507,OTU_bef50,OTU_aft48,True
uniq25508,OTU_bef3,OTU_aft3,True
uniq25509,OTU_bef31,OTU_aft31,True
uniq2551,OTU_bef5,OTU_aft5,True
uniq25510,OTU_bef24,OTU_aft24,True
uniq25511,OTU_bef50,OTU_aft48,True
uniq25512,OTU_bef24,OTU_aft24,True
uniq25513,OTU_bef8,OTU_aft8,True
uniq25514,OTU_bef24,OTU_aft24,True
uniq25515,OTU_bef3,OTU_aft3,True
uniq25516,OTU_bef89,OTU_aft82,True
uniq25517,OTU_bef111,OTU_aft100,True
uniq25518,OTU_bef28,OTU_aft28,True
uniq25519,OTU_bef31,OTU_aft31,True
uniq2552,OTU_bef22,OTU_aft22,True
uniq25520,OTU_bef110,OTU_aft99,True
uniq25521,OTU_bef46,OTU_aft44,True
uniq25522,OTU_bef344,,False
uniq25523,OTU_bef130,OTU_aft113,True
uniq25524,OTU_bef2,OTU_aft2,True
uniq25525,OTU_bef175,OTU_aft145,True
uniq25526,OTU_bef1818,,False
uniq25527,OTU_bef2,OTU_aft2,True
uniq25528,OTU_bef37,OTU_aft35,True
uniq25529,OTU_bef36,,False
uniq2553,OTU_bef188,OTU_aft150,True
uniq25530,OTU_bef47,OTU_aft45,True
uniq25531,OTU_bef6,OTU_aft6,True
uniq25532,OTU_bef1819,,False
uniq25533,OTU_bef2,OTU_aft2,True
uniq25534,OTU_bef23,OTU_aft23,True
uniq25535,OTU_bef3,OTU_aft3,True
uniq25536,OTU_bef2,OTU_aft2,True
uniq25537,OTU_bef41,OTU_aft39,True
uniq25538,OTU_bef1820,,False
uniq25539,OTU_bef43,OTU_aft41,True
uniq2554,OTU_bef39,OTU_aft37,True
uniq25540,OTU_bef32,OTU_aft32,True
uniq25541,OTU_bef1821,,False
uniq25542,OTU_bef68,OTU_aft65,True
uniq25543,OTU_bef215,OTU_aft164,True
uniq25544,OTU_bef1822,,False
uniq25545,OTU_bef1,OTU_aft1,True
uniq25546,OTU_bef1,OTU_aft1,True
uniq25547,OTU_bef37,OTU_aft35,True
uniq25548,OTU_bef59,OTU_aft57,True
uniq25549,OTU_bef275,,False
uniq2555,OTU_bef4,OTU_aft4,True
uniq25550,OTU_bef12,OTU_aft12,True
uniq25551,OTU_bef24,OTU_aft24,True
uniq25552,OTU_bef31,OTU_aft31,True
uniq25553,OTU_bef101,OTU_aft93,True
uniq25554,OTU_bef8,OTU_aft8,True
uniq25555,OTU_bef147,OTU_aft124,True
uniq25556,OTU_bef37,OTU_aft35,True
uniq25557,OTU_bef58,OTU_aft56,True
uniq25558,OTU_bef2,OTU_aft2,True
uniq25559,OTU_bef1,OTU_aft1,True
uniq2556,OTU_bef2,OTU_aft2,True
uniq25560,OTU_bef6,OTU_aft6,True
uniq25561,OTU_bef3,OTU_aft3,True
uniq25562,OTU_bef1,OTU_aft1,True
uniq25563,OTU_bef6,OTU_aft6,True
uniq25564,OTU_bef3,OTU_aft3,True
uniq25565,OTU_bef1823,,False
uniq25566,OTU_bef8,OTU_aft8,True
uniq25567,OTU_bef10,OTU_aft10,True
uniq25568,OTU_bef47,OTU_aft45,True
uniq25569,OTU_bef1,OTU_aft1,True
uniq2557,OTU_bef25,OTU_aft25,True
uniq25570,OTU_bef11,OTU_aft11,True
uniq25571,OTU_bef92,OTU_aft85,True
uniq25572,OTU_bef1,OTU_aft1,True
uniq25573,OTU_bef31,OTU_aft31,True
uniq25574,OTU_bef1824,,False
uniq25575,OTU_bef30,OTU_aft30,True
uniq25576,OTU_bef12,OTU_aft12,True
uniq25577,OTU_bef719,OTU_aft40,False
uniq25578,OTU_bef41,OTU_aft39,True
uniq25579,OTU_bef373,,False
uniq2558,OTU_bef25,OTU_aft25,True
uniq25580,OTU_bef1825,,False
uniq25581,OTU_bef209,OTU_aft162,True
uniq25582,OTU_bef2,OTU_aft2,True
uniq25583,OTU_bef35,,False
uniq25584,OTU_bef1826,,False
uniq25585,OTU_bef151,OTU_aft127,True
uniq25586,OTU_bef2,OTU_aft2,True
uniq25587,OTU_bef12,OTU_aft12,True
uniq25588,OTU_bef6,OTU_aft6,True
uniq25589,OTU_bef1,OTU_aft1,True
uniq2559,OTU_bef22,OTU_aft22,True
uniq25590,OTU_bef1827,,False
uniq25591,OTU_bef3,OTU_aft3,True
uniq25592,OTU_bef1163,,False
uniq25593,OTU_bef1,OTU_aft1,True
uniq25594,OTU_bef1,OTU_aft1,True
uniq25595,OTU_bef963,OTU_aft3,False
uniq25596,OTU_bef2,OTU_aft2,True
uniq25597,OTU_bef1381,OTU_aft8,False
uniq25598,OTU_bef31,OTU_aft31,True
uniq25599,OTU_bef130,OTU_aft113,True
uniq256,OTU_bef2014,,False
uniq2560,OTU_bef15,OTU_aft15,True
uniq25600,OTU_bef48,OTU_aft46,True
uniq25601,OTU_bef1828,,False
uniq25602,OTU_bef104,OTU_aft95,True
uniq25603,OTU_bef1829,,False
uniq25604,OTU_bef367,,False
uniq25605,OTU_bef1381,OTU_aft8,False
uniq25606,OTU_bef1,OTU_aft1,True
uniq25607,OTU_bef1,OTU_aft1,True
uniq25608,OTU_bef1830,,False
uniq25609,OTU_bef34,OTU_aft34,True
uniq2561,OTU_bef55,OTU_aft53,True
uniq25610,OTU_bef1,OTU_aft1,True
uniq25611,OTU_bef175,OTU_aft145,True
uniq25612,OTU_bef32,OTU_aft32,True
uniq25613,OTU_bef33,OTU_aft33,True
uniq25614,OTU_bef172,OTU_aft143,True
uniq25615,OTU_bef3,OTU_aft3,True
uniq25616,OTU_bef2621,OTU_aft107,False
uniq25617,OTU_bef82,OTU_aft77,True
uniq25618,OTU_bef28,OTU_aft28,True
uniq25619,OTU_bef32,OTU_aft32,True
uniq2562,OTU_bef22,OTU_aft22,True
uniq25620,OTU_bef11,OTU_aft11,True
uniq25621,OTU_bef42,OTU_aft40,True
uniq25622,OTU_bef12,OTU_aft12,True
uniq25623,OTU_bef175,OTU_aft145,True
uniq25624,OTU_bef6,OTU_aft6,True
uniq25625,OTU_bef82,OTU_aft77,True
uniq25626,OTU_bef23,OTU_aft23,True
uniq25627,OTU_bef108,OTU_aft97,True
uniq25628,OTU_bef11,OTU_aft11,True
uniq25629,OTU_bef1831,,False
uniq2563,OTU_bef847,OTU_aft16,False
uniq25630,OTU_bef1832,,False
uniq25631,OTU_bef1833,,False
uniq25632,OTU_bef148,OTU_aft125,True
uniq25633,OTU_bef23,OTU_aft23,True
uniq25634,OTU_bef31,OTU_aft31,True
uniq25635,OTU_bef12,OTU_aft12,True
uniq25636,OTU_bef142,OTU_aft120,True
uniq25637,OTU_bef75,OTU_aft72,True
uniq25638,OTU_bef61,OTU_aft59,True
uniq25639,OTU_bef2,OTU_aft2,True
uniq2564,OTU_bef5,OTU_aft5,True
uniq25640,OTU_bef12,OTU_aft12,True
uniq25641,OTU_bef98,OTU_aft90,True
uniq25642,OTU_bef446,,False
uniq25643,OTU_bef42,OTU_aft40,True
uniq25644,OTU_bef46,OTU_aft44,True
uniq25645,OTU_bef139,OTU_aft117,True
uniq25646,OTU_bef47,OTU_aft45,True
uniq25647,OTU_bef28,OTU_aft28,True
uniq25648,OTU_bef20,OTU_aft20,True
uniq25649,OTU_bef1,OTU_aft1,True
uniq2565,OTU_bef19,OTU_aft19,True
uniq25650,OTU_bef42,OTU_aft40,True
uniq25651,OTU_bef1381,OTU_aft8,False
uniq25652,OTU_bef9,OTU_aft9,True
uniq25653,OTU_bef28,OTU_aft28,True
uniq25654,OTU_bef1834,,False
uniq25655,OTU_bef8,OTU_aft8,True
uniq25656,OTU_bef8,OTU_aft8,True
uniq25657,OTU_bef1569,,False
uniq25658,OTU_bef127,OTU_aft111,True
uniq25659,OTU_bef6,OTU_aft6,True
uniq2566,OTU_bef26,OTU_aft26,True
uniq25660,OTU_bef46,OTU_aft44,True
uniq25661,OTU_bef2,OTU_aft2,True
uniq25662,OTU_bef54,OTU_aft52,True
uniq25663,OTU_bef23,OTU_aft23,True
uniq25664,OTU_bef74,OTU_aft71,True
uniq25665,OTU_bef57,OTU_aft55,True
uniq25666,OTU_bef28,OTU_aft28,True
uniq25667,OTU_bef94,OTU_aft87,True
uniq25668,OTU_bef2,OTU_aft2,True
uniq25669,OTU_bef1835,,False
uniq2567,OTU_bef4,OTU_aft4,True
uniq25670,OTU_bef1,OTU_aft1,True
uniq25671,OTU_bef2591,OTU_aft56,False
uniq25672,OTU_bef3,OTU_aft3,True
uniq25673,OTU_bef1,OTU_aft1,True
uniq25674,OTU_bef353,,False
uniq25675,OTU_bef8,OTU_aft8,True
uniq25676,OTU_bef31,OTU_aft31,True
uniq25677,OTU_bef50,OTU_aft48,True
uniq25678,OTU_bef23,OTU_aft23,True
uniq25679,OTU_bef28,OTU_aft28,True
uniq2568,OTU_bef18,OTU_aft18,True
uniq25680,OTU_bef8,OTU_aft8,True
uniq25681,OTU_bef1836,,False
uniq25682,OTU_bef1,OTU_aft1,True
uniq25683,OTU_bef104,OTU_aft95,True
uniq25684,OTU_bef28,OTU_aft28,True
uniq25685,OTU_bef10,OTU_aft10,True
uniq25686,OTU_bef109,OTU_aft98,True
uniq25687,OTU_bef1681,,False
uniq25688,OTU_bef32,OTU_aft32,True
uniq25689,OTU_bef478,,False
uniq2569,OTU_bef4,OTU_aft4,True
uniq25690,OTU_bef8,OTU_aft8,True
uniq25691,OTU_bef1,OTU_aft1,True
uniq25692,OTU_bef36,,False
uniq25693,OTU_bef77,OTU_aft73,True
uniq25694,OTU_bef1,OTU_aft1,True
uniq25695,OTU_bef1837,,False
uniq25696,OTU_bef2,OTU_aft2,True
uniq25697,OTU_bef30,OTU_aft30,True
uniq25698,OTU_bef28,OTU_aft28,True
uniq25699,OTU_bef1838,,False
uniq257,OTU_bef1,OTU_aft1,True
uniq2570,OTU_bef4,OTU_aft4,True
uniq25700,OTU_bef154,OTU_aft129,True
uniq25701,OTU_bef963,OTU_aft3,False
uniq25702,OTU_bef8,OTU_aft8,True
uniq25703,OTU_bef53,OTU_aft51,True
uniq25704,OTU_bef210,,False
uniq25705,OTU_bef1153,,False
uniq25706,OTU_bef82,OTU_aft77,True
uniq25707,OTU_bef17,OTU_aft17,True
uniq25708,OTU_bef1476,,False
uniq25709,OTU_bef963,OTU_aft3,False
uniq2571,OTU_bef100,OTU_aft92,True
uniq25710,OTU_bef1838,,False
uniq25711,OTU_bef1,OTU_aft1,True
uniq25712,OTU_bef2252,OTU_aft6,False
uniq25713,OTU_bef12,OTU_aft12,True
uniq25714,OTU_bef963,OTU_aft3,False
uniq25715,OTU_bef3,OTU_aft3,True
uniq25716,OTU_bef3,OTU_aft3,True
uniq25717,OTU_bef208,OTU_aft161,True
uniq25718,OTU_bef1,OTU_aft1,True
uniq25719,OTU_bef54,OTU_aft52,True
uniq2572,OTU_bef19,OTU_aft19,True
uniq25720,OTU_bef210,,False
uniq25721,OTU_bef12,OTU_aft12,True
uniq25722,OTU_bef31,OTU_aft31,True
uniq25723,OTU_bef62,OTU_aft60,True
uniq25724,OTU_bef28,OTU_aft28,True
uniq25725,OTU_bef23,OTU_aft23,True
uniq25726,OTU_bef10,OTU_aft10,True
uniq25727,OTU_bef56,OTU_aft54,True
uniq25728,OTU_bef1,OTU_aft1,True
uniq25729,OTU_bef9,OTU_aft9,True
uniq2573,OTU_bef45,OTU_aft43,True
uniq25730,OTU_bef1839,,False
uniq25731,OTU_bef51,OTU_aft49,True
uniq25732,OTU_bef37,OTU_aft35,True
uniq25733,OTU_bef10,OTU_aft10,True
uniq25734,OTU_bef2,OTU_aft2,True
uniq25735,OTU_bef11,OTU_aft11,True
uniq25736,OTU_bef33,OTU_aft33,True
uniq25737,OTU_bef444,,False
uniq25738,OTU_bef2,OTU_aft2,True
uniq25739,OTU_bef24,OTU_aft24,True
uniq2574,OTU_bef4,OTU_aft4,True
uniq25740,OTU_bef20,OTU_aft20,True
uniq25741,OTU_bef12,OTU_aft12,True
uniq25742,OTU_bef108,OTU_aft97,True
uniq25743,OTU_bef121,OTU_aft108,True
uniq25744,OTU_bef106,,False
uniq25745,OTU_bef1,OTU_aft1,True
uniq25746,OTU_bef119,OTU_aft107,True
uniq25747,OTU_bef8,OTU_aft8,True
uniq25748,OTU_bef41,OTU_aft39,True
uniq25749,OTU_bef11,OTU_aft11,True
uniq2575,OTU_bef55,OTU_aft53,True
uniq25750,OTU_bef153,OTU_aft128,True
uniq25751,OTU_bef1,OTU_aft1,True
uniq25752,OTU_bef185,,False
uniq25753,OTU_bef40,OTU_aft38,True
uniq25754,OTU_bef1840,,False
uniq25755,OTU_bef1080,,False
uniq25756,OTU_bef11,OTU_aft11,True
uniq25757,OTU_bef28,OTU_aft28,True
uniq25758,OTU_bef61,OTU_aft59,True
uniq25759,OTU_bef1,OTU_aft1,True
uniq2576,OTU_bef21,OTU_aft21,True
uniq25760,OTU_bef963,OTU_aft3,False
uniq25761,OTU_bef2,OTU_aft2,True
uniq25762,OTU_bef2,OTU_aft2,True
uniq25763,OTU_bef1381,OTU_aft8,False
uniq25764,OTU_bef1173,,False
uniq25765,OTU_bef3,OTU_aft3,True
uniq25766,OTU_bef275,,False
uniq25767,OTU_bef2,OTU_aft2,True
uniq25768,OTU_bef1841,,False
uniq25769,OTU_bef1,OTU_aft1,True
uniq2577,OTU_bef38,OTU_aft36,True
uniq25770,OTU_bef2,OTU_aft2,True
uniq25771,OTU_bef31,OTU_aft31,True
uniq25772,OTU_bef1842,,False
uniq25773,OTU_bef1843,,False
uniq25774,OTU_bef31,OTU_aft31,True
uniq25775,OTU_bef206,OTU_aft159,True
